code,first_name,second_name,web_name,16-17,17-18,18-19,19-20,20-21,21-22,22-23,23-24,24-25,25-26,fbref,understat,transfermarkt
510500,João Pedro,Ferreira da Silva,Jota,,,,,,,,,596.0,518.0,4d77e622,12766.0,663244
510663,Hugo,Ekitiké,Ekitiké,,,,,,,,,,661.0,5b92d896,8995.0,709726
511499,Mathys,Tel,Tel,,,,,,,,,768.0,584.0,829aa60c,9780.0,801734
511504,Kristian,Sekularac,Sekularac,,,,,,,667.0,796.0,,,e20a28ce,11237.0,539810
511783,Anass,Zaroury,Zaroury,,,,,,,,184.0,,,07d65234,11703.0,491296
512462,Jake,O'Brien,O'Brien,,,,,,,,235.0,582.0,293.0,25f2ef01,12014.0,711544
513046,Danilo,dos Santos de Oliveira,Danilo,,,,,,,703.0,442.0,429.0,,a816dbfb,11317.0,808509
513418,Kevin,Schade,Schade,,,,,,,688.0,115.0,106.0,120.0,52afb588,9156.0,473050
513433,Brajan,Gruda,Gruda,,,,,,,,,595.0,162.0,ae9b998d,11310.0,700106
513466,Merlin,Röhl,Röhl,,,,,,,,,,728.0,1f2c7b55,11331.0,608832
513527,Bilal,El Khannouss,El Khannouss,,,,,,,,,635.0,,f7042636,13020.0,654982
513588,Jamie,Donley,Donley,,,,,,,,722.0,,,5e4d9b48,12118.0,796305
513789,Thanawat,Suengchitthawon,Suengchitthawon,,,,,687.0,,,,,,7a6bb9ed,9446.0,427691
513834,Andrew,Moran,Moran,,,,,,,651.0,,601.0,177.0,c4720845,11193.0,724537
513836,Leigh,Kavanagh,Kavanagh,,,,,,,,753.0,,,e16986b1,12242.0,724530
513840,Samy,Chouchane,Chouchane,,,,,,,,843.0,,,6c1ebbc8,12554.0,756591
513852,Kris,Moore,Moore,,,,,,657.0,,,,,b660a486,10185.0,746067
514154,Ben,Jackson,Jackson,,,,,,,,746.0,,,0cd9c796,12216.0,801474
514229,Sam,Waller,Waller,,,,,,708.0,,,,,8ee48565,10428.0,733430
514254,Diego,Gómez Amarilla,Gomez,,,,,,,,,714.0,169.0,916728da,13364.0,996897
514277,Jimi,Tauriainen,Tauriainen,,,,,,,,830.0,,,cac9e583,12497.0,681615
514280,Alfie,Gilchrist,Gilchrist,,,,,,,775.0,716.0,170.0,,d91f104d,11595.0,790992
514284,Joe,Wormleighton,Wormleighton,,,,,,,645.0,,,,59d2e6bb,11181.0,814524
514287,Sil,Swinkels,Swinkels,,,,,,,744.0,,640.0,,a42f6058,11393.0,646710
514307,Jack,Henry-Francis,Jack Henry-Francis,,,,,,,,,793.0,,e93d8ed1,13587.0,796024
514315,Lino,da Cruz Sousa,Sousa,,,,,,,631.0,,56.0,45.0,e09d77a2,11133.0,743414
514356,Roméo,Lavia,Lavia,,,,,,605.0,321.0,667.0,174.0,244.0,ecad9aa5,10004.0,628451
514362,Temple,Ojinnaka,Ojinnaka,,,,,,,,853.0,,777.0,4e93ceb2,12575.0,813142
514514,Lewis,Koumas,Koumas,,,,,,,,812.0,,,d77edba6,12434.0,922462
514613,Zak,Johnson,Johnson,,,,,,,,,,538.0,67cd6d8d,,827440
515023,Matthew,Dibley-Dias,Dibley-Dias,,,,,,,763.0,652.0,,,979cb300,11553.0,817611
515024,Luke,Harris,Harris,,,,,,,546.0,683.0,246.0,334.0,42dd1b56,10719.0,817612
515496,Owen,Goodman,Goodman,,,,,,,644.0,,,,8074e66f,11180.0,814848
515500,Rhys,Bennett,Bennett,,,,,,,674.0,768.0,,,50c7de8f,11244.0,794816
515501,Álvaro,Fernández Carreras,Fernandez,,,,,,728.0,,380.0,,,f127d782,5191.0,453704
515503,Jack,Wells-Morrison,Wells-Morrison,,,,,,,654.0,,,,a71ebcc8,11192.0,814811
515504,Joe,Hugill,Hugill,,,,,,,,748.0,,,49134eb2,12224.0,726859
515571,Juan,Larios López,Larios,,,,,,,622.0,,464.0,,cf7fb13a,11078.0,646738
515597,Lamare,Bogarde,Bogarde,,,,,,610.0,638.0,,598.0,44.0,bca5c4a7,10025.0,645686
515599,Tommi,O'Reilly,O'Reilly,,,,,,713.0,761.0,767.0,,,345fc437,10454.0,818237
515621,Chadi,Riad Dnanou,Chadi Riad,,,,,,,,,195.0,262.0,b3b9b8b8,11167.0,689637
516159,Oliwier,Zych,Zych,,,,,,,745.0,686.0,641.0,,be18d79f,11394.0,555074
516211,Abdallah,Sima,Sima,,,,,,,,,,165.0,fdbde523,11046.0,776798
516234,Charlie,Gray,Gray,,,,,,,,,,763.0,59429fa1,14255.0,1033103
516250,Jacob,Wright,Wright,,,,,,,,814.0,671.0,,b6db05c3,12427.0,983702
516432,Valintino,Adedokun,Adedokun,,,,,,,,733.0,,,1b5344ef,12179.0,747996
516874,Charles,Sagoe,Sagoe,,,,,,,,735.0,,,187ab096,12195.0,796037
516875,Ronnie,Hollingshead,Hollingshead,,,,,,,,,,757.0,74ab11a7,14218.0,667490
516895,Kobbie,Mainoo,Mainoo,,,,,,,643.0,388.0,378.0,458.0,c6220452,11174.0,820374
516939,Emmanuel,Agbadou,Agbadou,,,,,,,,,720.0,631.0,75f1ed80,10856.0,683895
517052,Nicolas,Jackson,N.Jackson,,,,,,,,211.0,180.0,251.0,9c36ed83,10048.0,776890
517178,Elkan,Baggott,Baggott,,,,,,,,,261.0,,a0e00e23,,758030
517179,Alfie,Pond,Pond,,,,,,,,,664.0,641.0,039c3d96,13117.0,821522
517995,Leo,Castledine,Castledine,,,,,,,,758.0,,,1c86192d,12247.0,796303
517996,Ronnie,Stutter,Stutter,,,,,,,,717.0,,,e3f9e68a,12085.0,825024
518030,Max,Weiß,Weiss,,,,,,,,,,183.0,882228c2,13731.0,829299
518199,Fabian,Mrozek,Mrozek,,,,,,,,813.0,,,927eecf9,12433.0,678402
518335,Max,Merrick,Merrick,,,,,,,,,,789.0,420d18fe,14317.0,827435
518438,Kaelan,Casey,Casey,,,,,,,746.0,774.0,643.0,611.0,cd4b2c5f,11409.0,845321
518442,Lewis,Orford,Orford,,,,,,,,773.0,701.0,622.0,40aaa04c,12296.0,845809
518466,Willy,Kambwala,Kambwala,,,,,,,,766.0,,,6a7353d7,12275.0,780630
518467,Marc,Jurado Gomez,Jurado,,,,,,,759.0,,,,c1d75f69,11518.0,709960
518504,James,Storer,Storer,,,,,,621.0,,,,,257b20e1,10103.0,838367
518620,Ângelo Gabriel,Borges Damaceno,Ângelo,,,,,,,,589.0,151.0,,737945d9,11818.0,743598
518892,Ted,Curd,Curd,,,,,,,,858.0,,,d9bd6f58,12596.0,857792
518906,Owen,Bevan,Bevan,,,,,,,598.0,,,76.0,87966294,11034.0,583990
519198,Alex,Matos,Matos,,,,,,,,718.0,,,ed383e43,12086.0,670850
519223,Sammy,Braybrooke,Braybrooke,,,,,,,639.0,,802.0,,9f684e25,11160.0,840640
519321,Alfie,Dorrington,Dorrington,,,,,,,,740.0,699.0,,ac1ef440,12193.0,796300
519324,Amario,Cozier-Duberry,Cozier-Duberry,,,,,,,668.0,,118.0,,04eb7d82,11241.0,878150
519325,Habeeb,Ogunneye,Ogunneye,,,,,,,,833.0,,,d0cdc0a3,12520.0,864788
519327,George,Abbott,Abbott,,,,,,,758.0,,,,56628958,11509.0,907215
519328,Callum,Scanlon,Scanlon,,,,,,,,728.0,,,37739c71,12147.0,796298
519440,Wellity,Lucky,Lucky,,,,,,,,,,760.0,5fbafc66,14236.0,922461
519634,Jenson,Seelt,Seelt,,,,,,,,,,542.0,ec75ee25,13714.0,617755
519895,Oliver,Sonne,Sonne,,,,,,,,,,197.0,b66b8d5e,13726.0,541628
519913,Tyler,Fletcher,Fletcher,,,,,,,,,,771.0,81a92add,14272.0,1049911
520295,David Datro,Fofana,D.D.Fofana,,,,,,,684.0,200.0,164.0,,e82900ef,11295.0,787232
521966,Finley,Munroe,Munroe,,,,,,,,854.0,,,36625c27,12581.0,845723
523700,Daniel,Jebbison,Jebbison,,,,,699.0,,,483.0,69.0,,03edb878,9509.0,746740
523705,Jackson,Tchatchoua,Tchatchoua,,,,,,,,,,695.0,aeca7743,12113.0,848509
523957,Bénie,Traoré,T.Bénie,,,,,,,,593.0,,,77816c91,11729.0,852024
524069,Dale,Taylor,Dale Taylor,,,,,,,666.0,,,,d5094280,11230.0,624267
524070,Jamie,McDonnell,McDonnell,,,,,,,,779.0,,,b0df78a0,12349.0,694901
524180,Cameron,Humphreys,Humphreys,,,,,,,,,273.0,,6068431b,1061.0,871335
524196,Shaqai,Forde,Forde,,,,,,725.0,,,,,ebeac9e5,10553.0,852517
530117,Louis,Jackson,Jackson,,,,,,,,856.0,,,06a441c4,12590.0,858191
530121,Zain,Silcott-Duberry,Silcott-Duberry,,,,,,,,,728.0,95.0,2f5fa231,13351.0,777308
530318,Kaden,Rodney,Rodney,,,,,,,601.0,825.0,647.0,281.0,49375cdd,11033.0,860078
530335,Pablo Felipe,Pereira de Jesus,Pablo,,,,,,,,,,785.0,866ba412,14290.0,817665
530873,Dara,Costelloe,Costelloe,,,,,,726.0,,164.0,,,6281b7ed,10568.0,614700
531076,Frankie,Maguire,Maguire,,,,,670.0,,,,,,3e5bd5e0,9348.0,746753
531170,Nasser,Djiga,Djiga,,,,,,,,,769.0,,1a7a4d84,13463.0,862297
531363,Nathan,Fraser,Fraser,,,,,,,657.0,704.0,546.0,658.0,00b77ecf,11210.0,863741
531442,Abdul,Fatawu,A.Fatawu,,,,,,,,,570.0,,bceda5ff,12911.0,864121
531989,David,Ozoh,Ozoh,,,,,,,676.0,721.0,212.0,280.0,d00d45ab,11268.0,865993
531993,Ademola,Ola-Adebomi,Ola-Adebomi,,,,,,,,720.0,,,efacf4fd,12116.0,814820
531997,Henry,Cartwright,Cartwright,,,,,,,,,694.0,,0b6dfc4f,13273.0,866651
532135,Killian,Phillips,Phillips,,,,,,,604.0,,,,cfa9f361,11059.0,801420
532372,Oliver,Arblaster,Arblaster,,,,,,,,823.0,,,afe1a491,12449.0,874066
532377,Louie,Marsh,Marsh,,,,,,,,654.0,,,7923301c,11734.0,874043
532528,Joshua,Duffus,Duffus,,,,,,,,747.0,,,6224214f,12217.0,867700
532529,Jack,Hinshelwood,Hinshelwood,,,,,,,677.0,621.0,126.0,163.0,e98211e7,11269.0,867688
532534,Will,Alves,Alves,,,,,,,,,606.0,,39ef5a7b,13302.0,867711
532535,Thomas,Wilson-Brown,Wilson-Brown,,,,,,,,,708.0,,b495353c,13304.0,867710
532605,Andrey,Nascimento dos Santos,Andrey Santos,,,,,,,702.0,186.0,150.0,246.0,dd745366,11808.0,743600
533463,Dango,Ouattara,O.Dango,,,,,,,705.0,78.0,74.0,83.0,2f9e4435,9662.0,823231
533710,Iwan,Morgan,Morgan,,,,,,,,,780.0,137.0,ad31049a,13472.0,966671
533719,Adrian,Blake,Blake,,,,,,733.0,,,,,d9a21f02,10592.0,875581
534392,Mason,Burstow,Burstow,,,,,,,,623.0,,,dab84ad2,11810.0,874080
534836,Travis,Patterson,Patterson,,,,,,,755.0,,,710.0,e0b5d31b,11507.0,874902
535017,Julian,Eyestone,Eyestone,,,,,,,,,759.0,104.0,e839dde1,13408.0,1008553
535262,Reuell,Walters,Walters,,,,,,,751.0,736.0,,,501ac0cc,11475.0,878160
535264,Bradley,Ibrahim,Ibrahim,,,,,,,,737.0,,,aaab4602,12194.0,871837
535301,Carlos,Baleba,Baleba,,,,,,,,690.0,115.0,167.0,a1390d2f,10527.0,973085
535339,Tiago,Çukur,Çukur,,,,,,732.0,,,,,ca990d30,10591.0,594276
535818,Simon,Adingra,Adingra,,,,,,,,122.0,113.0,543.0,4dcec659,11710.0,658536
535928,Stefan,Bajčetić Maquieira,Bajcetic,,,,,,,564.0,292.0,312.0,393.0,32e8417f,10723.0,864799
536109,Ollie,Scarles,Scarles,,,,,,,,784.0,677.0,608.0,242e5e6d,12358.0,922563
536110,Josh,Feeney,Feeney,,,,,,670.0,,,,,185321d3,10211.0,875929
536119,Charlie,Crew,Crew,,,,,,,,,,359.0,e8392083,,883539
536238,Ishé,Samuels-Smith,Samuels-Smith,,,,,,,757.0,819.0,782.0,,da95fde0,11508.0,922698
536241,Martin,Sherif,Sherif,,,,,,,,,724.0,313.0,74c0903d,13345.0,922695
536677,Detlef Esapa,Osong,Osong,,,,,,,,780.0,,,a42bbccc,12351.0,921532
536681,Joe,Gardner,Gardner,,,,,,,,781.0,,,f4c17979,12350.0,921513
536694,Matheus,França de Oliveira,M.França,,,,,,,,615.0,208.0,279.0,077faf72,12152.0,743597
536908,Alejo,Véliz,Veliz,,,,,,,,641.0,507.0,,3f7bafbe,12105.0,888493
536916,Facundo,Buonanotte,Buonanotte,,,,,,,679.0,125.0,117.0,168.0,468a7a91,11362.0,983989
537043,Kaine,Kesler Hayden,Kesler Hayden,,,,,,,537.0,,,,9b066938,9409.0,626888
537403,Kadan,Young,Young,,,,,,,672.0,865.0,656.0,63.0,91c75917,11240.0,887433
538182,Jimi,Gower,Gower,,,,,,,,,790.0,,4571f93e,13569.0,890718
538206,Jordan,Amissah,Amissah,,,,,,,,472.0,,,50fc4c0a,12156.0,385412
538207,William,Osula,Osula,,,,,711.0,,,490.0,590.0,500.0,7b355808,9556.0,609556
538210,Andre,Brooks,Brooks,,,,,,,,655.0,,,5f346071,11731.0,746739
539721,Ruairi,McConville,McConville,,,,,,,,,681.0,,1a28b886,13219.0,701021
541462,Matai,Akinmboni,Akinmboni,,,,,,,,,712.0,75.0,cfed08d5,13344.0,994604
543158,Valentín,Barco,Barco,,,,,,,,816.0,116.0,,b9f282ec,12498.0,849410
543295,Antoni,Milambo,Milambo,,,,,,,,,,122.0,b05f4787,13780.0,683620
544877,Milos,Kerkez,Kerkez,,,,,,,,595.0,70.0,371.0,0ad53bdc,11709.0,730861
545477,Alex,Murphy,A.Murphy,,,,,,,,634.0,390.0,481.0,f1c42eb3,12199.0,900601
545508,Joseph,O'Brien-Whitmarsh,O'Brien-Whitmarsh,,,,,,,,,693.0,,fd1c27b8,13258.0,741228
547027,Habib,Diarra,Diarra,,,,,,,,,,544.0,6d0fe035,9767.0,876631
547037,Jack,Fletcher,J.Fletcher,,,,,,,,,667.0,462.0,38a6c944,13150.0,1011140
547410,Harrison,Jones,H.Jones,,,,,,,,,,557.0,2a78981b,13722.0,937840
547659,Josh,Powell,Powell,,,,,,,,637.0,,,8129b437,,855279
547668,Axel,Piesold,Piesold,,,,,,,,831.0,,,68201bf9,12510.0,907219
547673,Charlie,Robinson,C.Robinson,,,,,,,750.0,,,,693a5e1a,11467.0,921992
547676,Tyler,Fredricson,Fredricson,,,,,,,,,777.0,446.0,58630379,13467.0,911424
547686,Luc,De Fougerolles,De Fougerolles,,,,,,,,625.0,,,45c427ff,12172.0,921995
547692,Samuel,Rak-Sakyi,Rak-Sakyi,,,,,,,,,695.0,,301ba71e,13286.0,906214
547693,Somto,Boniface,Boniface,,,,,,,,,799.0,,6115a18a,13595.0,922472
547701,Archie,Gray,Gray,,,,,,658.0,565.0,,489.0,591.0,f58515f5,10184.0,922693
547716,Ben,Parkinson,Parkinson,,,,,,,,739.0,,,32163807,12198.0,922764
547719,Lewis,Miley,L.Miley,,,,,,,741.0,635.0,411.0,497.0,2c6835e5,11386.0,922769
547720,Charlie,Tasker,Tasker,,,,,,,,,791.0,156.0,c155dd7d,13570.0,921662
547801,Callum,Bates,Bates,,,,,,,,,678.0,306.0,b2010f35,13204.0,1018716
548308,Ashley,Phillips,Phillips,,,,,,,,702.0,478.0,576.0,4f21d3af,12031.0,859951
549014,Noël,Atom,Atom,,,,,,,,861.0,,,966f64a3,12625.0,913214
549067,Zach,Abbott,Abbott,,,,,,,,,706.0,513.0,c103921a,13306.0,933017
549068,Omari,Kellyman,Kellyman,,,,,,,,618.0,173.0,,aa888da7,11739.0,926135
549074,Tom,Watson,Watson,,,,,,,,,,172.0,9886c32e,14029.0,933018
549329,Lucas,Pires Silva,Lucas Pires,,,,,,,,,,195.0,5d68f5b2,11824.0,927768
549344,Sam,Curtis,Curtis,,,,,,,,828.0,,,7d42865e,12465.0,741267
549640,Michael,Golding,Golding,,,,,,,,,292.0,,67c5e0e8,13606.0,936842
549912,Chemsdine,Talbi,Talbi,,,,,,,,,,553.0,645481cc,13717.0,743384
549939,Mike,Penders,Penders,,,,,,,,,,222.0,074e1710,13816.0,834397
550090,Diego,Coppola,Coppola,,,,,,,,,,144.0,22ae86f9,10169.0,660860
550141,Adrian,Mazilu,Mazilu,,,,,,,,,133.0,176.0,6029f951,,723835
550596,Dominic,Sadi,Sadi,,,,,,,697.0,811.0,723.0,94.0,54778940,11300.0,936901
550615,Tyrique,George,George,,,,,,,,851.0,696.0,243.0,e6f7797e,12573.0,936874
550833,Noha,Lemina,N.Lemina,,,,,,,,800.0,,,28401b55,12499.0,816124
550839,Wilson,Odobert,Odobert,,,,,,,,660.0,612.0,588.0,35516eac,10822.0,743498
550864,Leny,Yoro,Yoro,,,,,,,,,572.0,444.0,6763f716,10564.0,923831
551153,Luís Hemir,Silva Semedo,Luís Hemir,,,,,,,,,,563.0,95a98690,,840687
551206,Jaydon,Banel,Banel,,,,,,,,,,213.0,98e0d76c,,706889
551210,Jorrel,Hato,Hato,,,,,,,,,,672.0,bde35051,13776.0,904802
551221,Tommy,Setford,Setford,,,,,,,,,639.0,4.0,d1a2e006,13011.0,848753
551226,Mateus Gonçalo,Espanha Fernandes,M.Fernandes,,,,,,,,,623.0,708.0,ef491564,12948.0,880245
551230,Renato,Palma Veiga,Renato Veiga,,,,,,,,,184.0,,fc8fcbd1,11383.0,805714
551232,Rodrigo,Duarte Ribeiro,Ribeiro,,,,,,,,809.0,,,484a3eae,12418.0,726701
551483,Álex,Jiménez Sánchez,A.Jimenez,,,,,,,,,,713.0,faa13947,12168.0,741257
551995,Taylan,Harris,Harris,,,,,,,,848.0,,,96630213,12565.0,985717
552030,Aidan,Francis-Clarke,Francis-Clarke,,,,,,,,648.0,,,38c29201,11725.0,802230
552425,Sydie,Peck,Peck,,,,,,,,759.0,,,767d9605,12251.0,745851
552427,Will,Lankshear,Lankshear,,,,,,,,,609.0,598.0,92df535b,13127.0,879768
553299,Takai,Kōta,Takai,,,,,,,,,,577.0,9f59ff55,,671108
553746,Leo,Shahar,Shahar,,,,,,,,,,765.0,5536f008,13572.0,940858
554194,Jahmai,Simpson-Pusey,Simpson-Pusey,,,,,,,,,672.0,,383b10fd,13185.0,942497
554197,Chris,Rigg,Rigg,,,,,,,,,,551.0,35741fe2,13719.0,947411
554605,Dean,Huijsen,Huijsen,,,,,,,,,580.0,,87278bce,11943.0,890290
556637,Nehemiah,Oriola,Oriola,,,,,,,,,,744.0,febb2831,14127.0,914269
556639,Jayce,Fitzgerald,Fitzgerald,,,,,,,,,673.0,461.0,462c5660,13196.0,964690
559684,Jack,Moorhouse,Moorhouse,,,,,,,,,778.0,464.0,973d6049,13468.0,953933
559962,Jamaldeen,Jimoh-Aloba,Jimoh-Aloba,,,,,,,,,710.0,62.0,1e711234,13310.0,954105
559963,Kiano,Dyer,Dyer,,,,,,,,852.0,,,b43204f6,12574.0,954125
560248,Bastien,Meupiyou Menadjou,Meupiyou,,,,,,,,,637.0,639.0,dcd94cdb,11775.0,955253
560262,Junior,Kroupi,Kroupi.Jr,,,,,,,,,,100.0,b2fe86e5,11504.0,955357
560441,Luis Eduardo,Soares da Silva,Cuiabano,,,,,,,,,,729.0,7e49bdbd,,891353
560552,Kevin,Santos Lopes de Macedo,Kevin,,,,,,,,,,731.0,93508980,14030.0,900195
563324,Brayden,Clarke,Clarke,,,,,,,,,801.0,13.0,f9657b1b,13607.0,1005844
563883,Vincent,Angelini,Angelini,,,,,,642.0,,752.0,,,536e58cc,10158.0,736251
563934,Tyrese,Hall,Hall,,,,,,,,862.0,,,f2e48542,12623.0,965971
564406,Eliezer,Mayenda Dossou,Mayenda,,,,,,,,,,561.0,6a021e43,13718.0,967346
564505,Sam,Proctor,Proctor,,,,,,,,765.0,,703.0,b96cec48,12273.0,1004709
564510,Garang,Kuol,Kuol,,,,,,,683.0,418.0,406.0,496.0,a8a80be7,,967948
564940,Soungoutou,Magassa,S.Magassa,,,,,,,,,,718.0,dfc5d4fa,10770.0,745181
565297,Mateo,Joseph Fernández-Regatillo,Mateo Joseph,,,,,,,659.0,,,364.0,6ad43f9a,11208.0,834742
565431,Callum,Marshall,Marshall,,,,,,,,785.0,,626.0,3a27f1bf,12359.0,953135
565858,Killian,Cahill,Cahill,,,,,,,,,668.0,,4352b7be,13170.0,745716
565863,Sam,Chambers,Chambers,,,,,,,,,,787.0,30b33655,14306.0,980343
566164,Sverre,Nypan,Nypan,,,,,,,,,,428.0,3dde85f2,,911736
566213,Stephen,Mfuni,Mfuni,,,,,,,,,,740.0,c6685def,14054.0,1049020
567119,Shumaira,Mheuka,Mheuka,,,,,,,,,781.0,,43d0b694,13476.0,982097
567121,Joe,Knight,Knight,,,,,,,,,758.0,175.0,16168a0f,13399.0,978668
568791,Callan,McKenna,McKenna,,,,,,,,855.0,727.0,69.0,9d316492,12582.0,983248
569014,Eric,da Silva Moreira,Da Silva Moreira,,,,,,,,,428.0,523.0,0a4f579a,12765.0,897481
569577,Triston,Rowe,Rowe,,,,,,,,,,701.0,3fcc22d5,13869.0,984593
570241,Kim,Ji-soo,Ji-soo,,,,,,,,725.0,96.0,117.0,f4065d9e,12136.0,709767
570526,Lucas,Bergvall,Bergvall,,,,,,,,,481.0,586.0,a109e5c8,12912.0,866246
573062,Martial,Godo,Godo,,,,,,,641.0,,605.0,333.0,e0eea46f,11164.0,992686
573808,Jack,Grieves,Grieves,,,,,,734.0,,,,,2cf03378,10593.0,974327
574398,Franco,Umeh-Chibueze,Umeh,,,,,,,,821.0,644.0,282.0,8e526344,12454.0,943560
574402,Mark,O’Mahony,O’Mahony,,,,,,,,741.0,138.0,,a3afdd69,12205.0,943549
574458,Mamadou,Sarr,M.Sarr,,,,,,,,,,231.0,61f80c89,11253.0,910905
574799,Damola,Ajayi,Ajayi,,,,,,,,,729.0,,d3a6f5a3,13363.0,999745
575034,Ethan,Wheatley,Wheatley,,,,,,,,850.0,648.0,468.0,5c368c88,12568.0,888639
575204,Claudio,Echeverri,Echeverri,,,,,,,,,785.0,425.0,49a605df,13649.0,994536
575458,Jair,Paula da Cunha Filho,Jair Cunha,,,,,,,,,,510.0,ac31d35e,13779.0,984096
575476,Murillo,Costa dos Santos,Murillo,,,,,,,,696.0,436.0,506.0,1704b0b8,12123.0,1005649
575901,Julio,Soler Barreto,Soler,,,,,,,,,713.0,80.0,98c8559a,13474.0,1009658
576323,Oluwaseun,Adewumi,Adewumi,,,,,,,,,,212.0,4a9dfc4c,,982081
576620,Bendito,Mantato,Bendito Mantato,,,,,,,,,,769.0,e8a55b80,14266.0,1085591
576628,Shea,Lacey,Lacey,,,,,,,,,,755.0,3160e952,14198.0,926309
576637,Godwill,Kukonki,Kukonki,,,,,,,,,691.0,788.0,30416cc3,13259.0,1184841
576756,Zépiqueno,Redmond,Redmond,,,,,,,,,,65.0,c8365ab8,,765972
576980,Zach,Marsh,Marsh,,,,,,,,,676.0,286.0,6baa90d0,13203.0,1004679
577016,Josh,Acheampong,Acheampong,,,,,,,,838.0,697.0,233.0,b7e62e1d,12535.0,1004708
577114,Luis Guilherme,Lira dos Santos,L.Guilherme,,,,,,,,,526.0,619.0,b7672d43,13026.0,991800
577285,George,Hemmings,George Hemmings,,,,,,,,,,754.0,28795530,14193.0,1023191
577669,Noah,Sadiki,Sadiki,,,,,,,,,,552.0,645481cc,13716.0,727089
577725,Josh,King,King,,,,,,,,810.0,604.0,335.0,86109b3b,12410.0,1011131
577731,Ben,Broggio,Broggio,,,,,,,,,679.0,60.0,cdf9e86a,13221.0,985544
577974,Harry,Amass,Amass,,,,,,,,846.0,670.0,445.0,7b47100c,12559.0,1011738
578153,Abdukodir,Khusanov,Khusanov,,,,,,,,,732.0,406.0,d17ce930,11763.0,763079
578512,Miodrag,Pivaš,Pivas,,,,,,,,,574.0,483.0,d50ec076,,908890
578545,Kosta,Nedeljković,Nedeljkovic,,,,,,,,,50.0,,c70be9cf,12775.0,848682
578614,Enock,Agyei,Boateng,,,,,,,,156.0,,203.0,a1dd3b81,5563.0,724041
579075,Asher,Agbinone,Agbinone,,,,,,,,,646.0,274.0,6a10efb3,13039.0,1047256
580921,Reigan,Heskey,Heskey,,,,,,,,,,764.0,d4ee4622,14254.0,1056437
585472,Ryan,Oné,Oné,,,,,,,,730.0,,,d4aa4582,12158.0,1031293
586268,Ármin,Pécsi,Pécsi,,,,,,,,,,368.0,46206cf7,,933215
586309,Thierno,Barry,Barry,,,,,,,,,,310.0,52c3244b,12916.0,937941
587178,Yasin,Özcan,Yasin,,,,,,,,,,46.0,3c841afd,,1043003
588555,Elyh,Harrison,Harrison,,,,,,,,,761.0,433.0,6175ebf8,13410.0,1013690
588793,Maldini,Kacurri,Kacurri,,,,,,,,,657.0,14.0,7be4311f,13081.0,903189
588796,Ismeal,Kabia,Kabia,,,,,,,,,659.0,28.0,6b15cf32,13082.0,964561
589100,Jacob,Slater,Slater,,,,,,,,,685.0,155.0,a4a51de9,13238.0,854930
589114,Zack,Nelson,Nelson,,,,,,,,734.0,,,de0abf23,12188.0,965940
589121,Ethan,Sutherland,Sutherland,,,,,,,,,,778.0,a7abd792,14284.0,1044516
589507,Leon,Chiwome,Chiwome,,,,,,,,836.0,539.0,657.0,a2852b4f,12532.0,1043634
590012,Caleb,Kporha,Kporha,,,,,,,,,666.0,265.0,c80f8c9d,13130.0,1047261
590014,Rio,Cardines,Cardines,,,,,,,,,,690.0,702812fe,13777.0,1047257
590035,Yusuf,Akhamrich,Akhamrich,,,,,,,,,,751.0,e19dc888,14175.0,1047345
590039,Divine,Mukasa,Mukasa,,,,,,,,,,739.0,ce7ae86a,14055.0,1047280
590760,Daniel,Adu-Adjei,Adu-Adjei,,,,,,,695.0,,722.0,99.0,2093823e,11301.0,963878
591357,Ryan,Trevitt,Trevitt,,,,,,,632.0,118.0,602.0,134.0,732327ae,11146.0,874538
591382,Genesis,Antwi,Genesis Antwi,,,,,,,,,787.0,,aaa96db5,13527.0,1045121
591384,George,King,King,,,,,,,,,,793.0,72103498,14328.0,1045118
591385,Samuel,Amissah,Amissah,,,,,,,,,690.0,323.0,2835bfe1,13250.0,1026524
591386,Trey,Nyoni,Nyoni,,,,,,,,743.0,688.0,396.0,1d3b3d77,12203.0,1045123
591538,Owen,Hampson,Hampson,,,,,,,,857.0,,,081b8cac,12591.0,967340
591539,Billy,Blacker,Blacker,,,,,,,,822.0,,,2b08b6e5,12450.0,967318
592031,Yankuba,Minteh,Minteh,,,,,,,,,135.0,160.0,c3cf087d,12759.0,1012534
592436,Travis,Hernes,Hernes,,,,,,,,795.0,,,849e071e,12396.0,1053908
592661,Tristan,Crama,Crama,,,,,,,646.0,,,,130e085a,11189.0,732529
592662,Tony,Yogane,Yogane,,,,,,,,,661.0,,4cccbed1,13104.0,979064
592712,Tom,Taylor,Tom Taylor,,,,,,,,,800.0,,648a86b4,13603.0,1099929
592736,Maeson,King,King,,,,,,,,,700.0,,b00671f2,13287.0,1047342
593001,Enso,González Medina,Gonzalez,,,,,,,,698.0,547.0,652.0,7e5bebeb,12047.0,1060740
596042,Kieran,Morrison,Morrison,,,,,,,,,,746.0,25683300,14144.0,1055345
596047,Chido,Obi,Obi,,,,,,,,,776.0,467.0,0c9bfc3b,13466.0,1042886
596054,Tom,Edozie,Edozie,,,,,,,,,682.0,651.0,3354ea94,13220.0,1065227
596572,Michael,Dacosta Gonzalez,Dacosta Gonzalez,,,,,,,696.0,849.0,,,c1426015,11302.0,854722
596777,Patrick,Dorgu,Dorgu,,,,,,,,,766.0,441.0,e6536124,11944.0,926952
